line	subcard	key1	iast	sense_tag	tag_vocabulary	class	column	page	volume	review_status	reviewer	flag
3591	gam~~h0_zz_pw01	gam	gam	pw_210_8	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3592	gam~~h0_zz_pw01	gam	gam	pw_211	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3593	gam~~h0_zz_pw01	gam	gam	pw_212	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3594	gam~~h0_zz_pw01	gam	gam	pw_213_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3595	gam~~h0_zz_pw01	gam	gam	pw_214_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3596	gam~~h0_zz_pw01	gam	gam	pw_215	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3597	gam~~h0_zz_pw01	gam	gam	pw_216	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3598	gam~~h0_zz_pw01	gam	gam	pw_217_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3599	gam~~h0_zz_pw01	gam	gam	pw_218_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3600	gam~~h0_zz_pw01	gam	gam	pw_219_3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3601	gam~~h0_zz_pw01	gam	gam	pw_220_4	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3602	gam~~h0_zz_pw01	gam	gam	pw_221_5	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3603	gam~~h0_zz_pw01	gam	gam	pw_222_6	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3604	gam~~h0_zz_pw01	gam	gam	pw_223_7	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3605	gam~~h0_zz_pw01	gam	gam	pw_224_8	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3606	gam~~h0_zz_pw01	gam	gam	pw_225	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3607	gam~~h0_zz_pw01	gam	gam	pw_226_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3608	gam~~h0_zz_pw01	gam	gam	pw_227_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3609	gam~~h0_zz_pw01	gam	gam	pw_228	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3610	gam~~h0_zz_pw01	gam	gam	pw_229	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3611	gam~~h0_zz_pw01	gam	gam	pw_230	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3612	gam~~h0_zz_pw01	gam	gam	pw_231	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3613	gam~~h0_zz_pw01	gam	gam	pw_232	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3614	gam~~h0_zz_pw01	gam	gam	pw_233_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3615	gam~~h0_zz_pw01	gam	gam	pw_234_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3616	gam~~h0_zz_pw01	gam	gam	pw_235_3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3617	gam~~h0_zz_pw01	gam	gam	pw_236_4	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3618	gam~~h0_zz_pw01	gam	gam	pw_237_5	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3619	gam~~h0_zz_pw01	gam	gam	pw_238	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3620	gam~~h0_zz_pw01	gam	gam	pw_239_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3621	gam~~h0_zz_pw01	gam	gam	pw_240_a	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3622	gam~~h0_zz_pw01	gam	gam	pw_241_b	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3623	gam~~h0_zz_pw01	gam	gam	pw_242_c	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3624	gam~~h0_zz_pw01	gam	gam	pw_243_d	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3625	gam~~h0_zz_pw01	gam	gam	pw_244_e	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3626	gam~~h0_zz_pw01	gam	gam	pw_245_f	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3627	gam~~h0_zz_pw01	gam	gam	pw_246_g	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3628	gam~~h0_zz_pw01	gam	gam	pw_247_h	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3629	gam~~h0_zz_pw01	gam	gam	pw_248_i	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3630	gam~~h0_zz_pw01	gam	gam	pw_249_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3631	gam~~h0_zz_pw01	gam	gam	pw_250	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3632	gam~~h0_zz_pw01	gam	gam	pw_251_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3633	gam~~h0_zz_pw01	gam	gam	pw_252_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3634	gam~~h0_zz_pw01	gam	gam	pw_253_3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3635	gam~~h0_zz_pw01	gam	gam	pw_254_4	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3636	gam~~h0_zz_pw01	gam	gam	pw_255_5	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3637	gam~~h0_zz_pw01	gam	gam	pw_256	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3638	gam~~h0_zz_pw01	gam	gam	pw_257	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3639	gam~~h0_zz_pw01	gam	gam	pw_258	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3640	gam~~h0_zz_pw01	gam	gam	pw_259	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3641	gam~~h0_zz_pw01	gam	gam	pw_260	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3642	gam~~h0_zz_pw01	gam	gam	pw_261	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3643	gam~~h0_zz_pw01	gam	gam	pw_262	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3644	gam~~h0_zz_pw01	gam	gam	pw_263_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3645	gam~~h0_zz_pw01	gam	gam	pw_264_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3646	gam~~h0_zz_pw01	gam	gam	pw_265	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3647	gam~~h0_zz_pw01	gam	gam	pw_266	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3648	gam~~h0_zz_pw01	gam	gam	pw_267	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3649	gam~~h0_zz_pw01	gam	gam	pw_268	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3650	gam~~h0_zz_pw01	gam	gam	pw_269	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3651	gam~~h0_zz_pw01	gam	gam	pw_270_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3652	gam~~h0_zz_pw01	gam	gam	pw_271_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3653	gam~~h0_zz_pw01	gam	gam	pw_272_3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3654	gam~~h0_zz_pw01	gam	gam	pw_273_4	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3655	gam~~h0_zz_pw01	gam	gam	pw_274_5	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3656	gam~~h0_zz_pw01	gam	gam	pw_275	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3657	gam~~h0_zz_pw01	gam	gam	pw_276	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3658	gam~~h0_zz_pw01	gam	gam	pw_277	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3659	gam~~h0_zz_pw01	gam	gam	pw_278_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3660	gam~~h0_zz_pw01	gam	gam	pw_279_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3661	gam~~h0_zz_pw01	gam	gam	pw_280_3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3662	gam~~h0_zz_pw01	gam	gam	pw_281	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3663	gam~~h0_zz_pw01	gam	gam	pw_282	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3664	gam~~h0_zz_pw01	gam	gam	pw_283	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3665	gam~~h0_zz_pw01	gam	gam	pw_284_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3666	gam~~h0_zz_pw01	gam	gam	pw_285_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3667	gam~~h0_zz_pw01	gam	gam	pw_286_3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3668	gam~~h0_zz_pw01	gam	gam	pw_287_4	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3669	gam~~h0_zz_pw01	gam	gam	pw_288	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3670	gam~~h0_zz_pw01	gam	gam	pw_289_1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3671	gam~~h0_zz_pw01	gam	gam	pw_290_2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3672	gam~~h0_zz_pw01	gam	gam	pw_291	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3673	gam~~h0_zz_pw01	gam	gam	pw_292	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3678	gam~~h0_zz_pw02	gam	gam	caus	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3679	gam~~h0_zz_pw02	gam	gam	sam-1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3680	gam~~h0_zz_pw02	gam	gam	sam-2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3681	gam~~h0_zz_pw02	gam	gam	ud-1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3682	gam~~h0_zz_pw02	gam	gam	ud-2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3683	gam~~h0_zz_pw02	gam	gam	ud-3	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3684	gam~~h0_zz_pw02	gam	gam	ud-4	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3685	gam~~h0_zz_pw02	gam	gam	ud-5	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3686	gam~~h0_zz_pw02	gam	gam	ud-caus	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3687	gam~~h0_zz_pw02	gam	gam	ud-caus-2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3688	gam~~h0_zz_pw02	gam	gam	abhy-ud-desid	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3689	gam~~h0_zz_pw02	gam	gam	prod-1	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
3690	gam~~h0_zz_pw02	gam	gam	prod-2	free-form-provenance-label	tag-not-a-sense-path	2-0666	2-p0333	2	ai_translated	None	сегментация под вопросом
